,beta1,beta2,lr,num_epochs,weight_decay,arm_name,metric_name,mean,sem,trial_index
17,0.5966067616007725,0.053079566062604645,0.1,8.0,0.06346538264855425,7_2,online,0.10383333333333333,0.0,7
18,0.25623572857002563,0.3565280595335561,0.06070971602218728,13.0,0.3,7_3,online,0.853,0.0,7
19,0.44424874477726867,0.0,0.1,1.0,0.09748555966467744,7_4,online,0.1015,0.0,7
20,0.9177384073734284,0.10484785938262939,0.0013128269531881072,13.0,0.28346260786056515,0_0,online,0.9728333333333333,0.0,0
21,0.09234261942654848,0.36613390704989435,0.00019038797396678814,9.0,0.13015802800655366,0_1,online,0.9166666666666666,0.0,0
22,0.7461970662474632,0.6645789179205894,0.007285902953167004,1.0,0.16115843653678893,0_2,online,0.9421666666666667,0.0,0
23,0.14213984620571135,0.20843223255872725,0.016825976647503457,10.0,0.05774151384830475,0_3,online,0.9738333333333333,0.0,0
24,0.5500314692258835,0.7608191249370575,0.00041515531165764485,4.0,0.252910977602005,0_4,online,0.923,0.0,0
25,0.7080509324319032,0.27539570797830165,0.0019919869085703494,12.0,0.21415827754202518,3_0,online,0.9761666666666666,0.0,3
26,0.5713923530278099,0.10593082330215627,0.020450486848753554,4.0,0.09075093022711443,3_1,online,0.49333333333333335,0.0,3
27,0.7396857408605767,0.7288448861312508,0.01015077277095139,13.0,0.06148453599256879,3_2,online,0.9808333333333333,0.0,3
28,0.999,0.999,0.021959436157306975,15.0,1.0026205469224768e-18,3_3,online,0.8038333333333333,0.0,3
29,0.999,0.999,0.007021210851869742,15.0,0.019175053430819506,3_4,online,0.9675,0.0,3
30,0.711538802465586,0.18326248250767654,0.002046541799505579,13.0,0.23920167927069635,5_0,online,0.9773333333333334,0.0,5
31,0.6920813079264585,0.33469492552436914,0.001951127377066778,11.0,0.20150034094949526,5_1,online,0.9788333333333333,0.0,5
32,0.5164439887727063,0.34727976108247743,0.09269925148679527,5.0,0.0326081303403205,5_2,online,0.6881666666666667,0.0,5
33,0.9146166337762295,0.9252096590928938,0.012539376488468377,14.0,0.026134295601638147,5_3,online,0.9786666666666667,0.0,5
34,0.7471545272140739,0.38729509778947807,0.001959627732654602,13.0,0.1807863112789587,5_4,online,0.9806666666666667,0.0,5
35,0.9964788842126725,0.9960498923445755,0.0006211190007600011,15.0,0.06043939626555294,7_0,online,0.962,0.0,7
36,0.7305992068293377,0.5464414703929662,0.004484253880660904,12.0,0.13133662604013163,7_1,online,0.9818333333333333,0.0,7
37,0.7453328263914123,0.23874860655059615,0.0008453397531458942,11.0,0.23293061584589958,7_2,online,0.9708333333333333,0.0,7
38,0.688667716232733,0.24441953454152102,0.021396988253057178,15.0,0.2247642601628664,7_3,online,0.9218333333333333,0.0,7
39,0.6935237209424217,0.23335368902340112,0.00010143826173705945,11.0,0.21189369239631375,7_4,online,0.9146666666666666,0.0,7
40,0.38516983115673065,0.39972064420580866,0.06021469412722569,5.0,0.24417943954467772,0_0,online,0.8985,0.0,0
41,0.9328563571572304,0.11196013482660055,0.004804475570130647,4.0,0.07809244394302368,0_1,online,0.932,0.0,0
42,0.03048808955959976,0.948319251358509,0.00041654745964101836,11.0,0.15023910999298096,0_2,online,0.9576666666666667,0.0,0
43,0.839633475959301,0.2508915677368641,0.00016811922774216767,2.0,0.0378655269742012,0_3,online,0.6628333333333334,0.0,0
44,0.2495901215672493,0.6867116902470589,0.009337610731028907,8.0,0.2658344507217407,0_4,online,0.977,0.0,0
45,0.3557565879629346,0.5168319378452714,0.004277574041159302,7.0,0.2843187762622255,3_0,online,0.9765,0.0,3
46,0.2723294740153165,0.8467518699680844,0.009367165063183707,10.0,0.2336538252377459,3_1,online,0.9791666666666666,0.0,3
47,0.18409678259426976,0.6243340334022861,0.02074639403137421,9.0,0.29266634595258445,3_2,online,0.9681666666666666,0.0,3
48,0.03660733208641402,0.7753724431509631,0.002057300482426031,8.0,0.1723812398245801,3_3,online,0.9723333333333334,0.0,3
49,0.45206183302216,0.8021550806340471,0.0043613017348074195,7.0,0.25651819849935165,3_4,online,0.9815,0.0,3
50,0.45483136350420883,0.37111352345093784,0.0074550497631330525,8.0,0.29642435526404326,5_0,online,0.9768333333333333,0.0,5
51,0.08394055792583484,0.5825088591586952,0.04080527201920286,6.0,0.16871614264016946,5_1,online,0.9323333333333333,0.0,5
52,0.372800333743343,0.8923046527031206,0.012382317309707638,10.0,0.3,5_2,online,0.9765,0.0,5
53,0.44714249703770215,0.4854095213745669,0.005435449555910292,9.0,0.22570053270334545,5_3,online,0.9763333333333334,0.0,5
54,0.14951927249209732,0.999,0.001536381187322187,8.0,0.12346539714997316,5_4,online,0.9708333333333333,0.0,5
55,0.44379546643080536,0.6249647646089196,0.004816285401218381,11.0,0.2550322758678051,7_0,online,0.9791666666666666,0.0,7
56,0.29090150049764735,0.6056318435547565,0.0026141884537891264,10.0,0.10334346282726867,7_1,online,0.9743333333333334,0.0,7
57,0.04764225266509705,0.7948431303095654,0.01052914774104015,14.0,0.29047395407868987,7_2,online,0.9793333333333333,0.0,7
58,0.0,0.999,0.004129285236815965,11.0,0.2075038829720499,7_3,online,0.9793333333333333,0.0,7
59,0.0,0.5318851840857083,0.0014994086299141246,10.0,0.1036588064483802,7_4,online,0.9735,0.0,7
60,0.12344899304956197,0.47445291477441787,0.0001943689959376003,9.0,0.18675488233566284,0_0,online,0.921,0.0,0
61,0.7106319451332093,0.014475041055120527,0.0007748752174442936,14.0,0.11908662915229797,0_1,online,0.9788333333333333,0.0,0
62,0.40830054858326914,0.7051034858822822,0.02612185348563852,7.0,0.23682940006256104,0_2,online,0.9678333333333333,0.0,0
63,0.5832898154854774,0.364576000392437,0.05213459592575541,12.0,0.02143549472093582,0_3,online,0.9146666666666666,0.0,0
64,0.2956490139663219,0.9149582494497299,0.0014261807370137087,6.0,0.22241973280906677,0_4,online,0.9685,0.0,0
65,0.999,0.1939142574055673,0.0012684119560802676,8.0,0.26051665285273556,3_0,online,0.9166666666666666,0.0,3
66,0.999,0.1000961979851344,0.0012196121884437935,9.0,0.21442747684325675,3_1,online,0.8853333333333333,0.0,3
67,0.999,0.3081837980715209,0.0012068748438998642,7.0,0.3,3_2,online,0.9143333333333333,0.0,3
68,0.999,0.05022584863511352,0.0023642220890967144,8.0,0.2933154737309014,3_3,online,0.8681666666666666,0.0,3
69,0.9989999999999998,0.32965219542478175,0.0005689869336427733,8.0,0.23025885906865132,3_4,online,0.8478333333333333,0.0,3
70,0.6575751004458229,7.650600340989234e-17,0.0016165910810922771,15.0,0.046796546217738794,5_0,online,0.063,0.0,5
71,0.8541985094665406,0.0,0.00104257140767432,15.0,0.029763170008607516,5_1,online,0.1015,0.0,5
72,0.45218943621622537,1.3878672777113636e-16,0.0022976087760359664,15.0,0.060541498403125116,5_2,online,0.0925,0.0,5
73,0.6076238691471338,0.09314372036184093,0.0013517282057389302,15.0,0.037918084088950386,5_3,online,0.976,0.0,5
74,0.6541968247733198,0.0,0.0014381413346595316,13.0,0.010746152086889723,5_4,online,0.1015,0.0,5
75,0.7888776056830767,0.062204057365929676,0.0006212866793305769,14.0,0.14266739957140084,7_0,online,0.9745,0.0,7
76,0.6950721722687861,0.12428965762183096,0.0008121728691626056,15.0,0.10263390372380633,7_1,online,0.9773333333333334,0.0,7
77,0.3833751118008988,0.19606286287053554,0.014062392917087932,7.0,0.23945347223872418,7_2,online,0.973,0.0,7
78,0.9569608783489272,0.025180776858127283,0.0010812537998857862,15.0,0.17539695449093812,7_3,online,0.9716666666666667,0.0,7
79,0.35546785724663343,0.10348376538346625,0.001579492626987387,15.0,0.16011330547374267,7_4,online,0.9785,0.0,7
80,0.5526818785071373,0.7570205681920051,0.06398854222170036,12.0,0.08862620294094085,0_0,online,0.9155,0.0,0
81,0.37858403062820434,0.5423973782658577,0.005148819315053531,10.0,0.19324831366539,0_1,online,0.9775,0.0,0
82,0.8321384226679802,0.17370092064142229,0.00012683567732529497,6.0,0.02907278537750244,0_2,online,0.8653333333333333,0.0,0
83,0.3491124511957169,0.9351235345602036,0.0005507996791101935,8.0,0.24814998507499694,0_3,online,0.9553333333333334,0.0,0
84,0.9259605651497841,0.28823550760746003,0.008791557264339772,8.0,0.13114714622497559,0_4,online,0.578,0.0,0
85,0.5988255967247758,0.357983144542826,0.0221157517086458,11.0,0.17109735639173104,3_0,online,0.9715,0.0,3
86,0.5121622289166616,0.8172276088467817,0.03732064756870127,11.0,0.1779123791373048,3_1,online,0.9448333333333333,0.0,3
87,0.7880208047888849,0.11733436732971958,0.005102790188656652,9.0,0.19629971593847106,3_2,online,0.9705,0.0,3
88,0.3290369226824763,0.34447105968479796,0.06454737595482372,8.0,0.2219328793854229,3_3,online,0.9118333333333334,0.0,3
89,0.5829398611919141,0.5906783289542165,0.006190354284917204,6.0,0.2869721370865759,3_4,online,0.9766666666666667,0.0,3
90,0.32323696966755594,0.3622659614589188,0.04054250303574613,13.0,0.17598749977872616,5_0,online,0.9445,0.0,5
91,0.3715605942194782,0.6983196867295032,0.022742076669541873,15.0,0.12827876771817281,5_1,online,0.973,0.0,5
92,0.6784584438281671,0.7629377298874698,0.005179006754635948,5.0,0.24411421267110572,5_2,online,0.9736666666666667,0.0,5
93,0.04726625818630419,0.8533331154772353,0.007426781164288451,8.0,0.28674090425102783,5_3,online,0.9775,0.0,5
94,0.8428519574538721,0.25270118847755224,0.06830969571607906,15.0,0.170760967489663,5_4,online,0.10983333333333334,0.0,5
95,0.20128797405374863,0.8146689641678115,0.013514077362644364,10.0,0.2727953059474389,7_0,online,0.9708333333333333,0.0,7
96,0.19091665110525832,0.999,0.024182359403625342,9.0,0.09691629866903767,7_1,online,0.10983333333333334,0.0,7
97,0.14198591388801288,0.3536402649518835,0.01067436500513712,14.0,0.29999999999999993,7_2,online,0.9781666666666666,0.0,7
98,0.5122490815245986,0.6275331071139753,0.01707825799855316,5.0,0.11764310836342282,7_3,online,0.9718333333333333,0.0,7
99,0.37626089194361945,0.0001581157573228981,0.01506743195708552,9.0,0.04466184123781893,7_4,online,0.060333333333333336,0.0,7
