,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
39,0.3073815703392029,0.688217282295227,0.647320032119751,0.6551270484924316,0.6702028512954712,0.4239620864391327,0.18749749660491943,0.5789225101470947,0.9599528312683105,0.6881932020187378
40,0.5448729991912842,0.11689183115959167,0.1122422069311142,0.10725563764572144,0.04581187665462494,0.8025049567222595,0.8033791780471802,0.34061670303344727,0.29632967710494995,0.497546523809433
41,0.8969963788986206,0.9895491003990173,0.39538711309432983,0.8890747427940369,0.37468263506889343,0.10840453207492828,0.6119036078453064,0.8208271861076355,0.6188915371894836,0.13870806992053986
42,0.1266753226518631,0.3147055208683014,0.8601868748664856,0.37245336174964905,0.9990698099136353,0.7274222373962402,0.49585169553756714,0.06700652837753296,0.12519219517707825,0.9255375862121582
43,0.012259885668754578,0.8233463168144226,0.21836012601852417,0.5419034361839294,0.3788958191871643,0.5410138964653015,0.09173490107059479,0.4928985834121704,0.840446412563324,0.11871770024299622
44,0.7770874500274658,0.49617472290992737,0.5582781434059143,0.21278870105743408,0.7532868981361389,0.1700412482023239,0.9577391147613525,0.7388986349105835,0.4111982583999634,0.8167429566383362
45,0.6570199728012085,0.6239436864852905,0.9664403200149536,0.8069791793823242,0.580170214176178,0.9891244173049927,0.6411373019218445,0.21965639293193817,0.7381538152694702,0.5538861155509949
46,0.42966005206108093,0.19716426730155945,0.3062363862991333,0.44661441445350647,0.205782949924469,0.36254045367240906,0.27520790696144104,0.9814078211784363,0.010079464875161648,0.26063743233680725
47,0.3872305750846863,0.5817148089408875,0.0676361620426178,0.2712399661540985,0.27903518080711365,0.13851122558116913,0.845598042011261,0.6891157627105713,0.06514818966388702,0.8121716380119324
48,0.6520662307739258,0.2232799232006073,0.6576801538467407,0.9752888083457947,0.9034252166748047,0.5099683403968811,0.22724202275276184,0.4509129822254181,0.6828418970108032,0.002321460284292698
49,0.781990647315979,0.8499655723571777,0.8197980523109436,0.004943558946251869,0.6995773315429688,0.32906877994537354,0.4185103476047516,0.9628311991691589,0.4823812246322632,0.3604322373867035
50,0.054638829082250595,0.454418808221817,0.4094759523868561,0.7402423620223999,0.07519111037254333,0.9600510597229004,0.5369707345962524,0.20890755951404572,0.7699949145317078,0.5750589966773987
51,0.18241041898727417,0.9609768390655518,0.5117214322090149,0.4077712893486023,0.5469343066215515,0.7715204358100891,0.8788638710975647,0.3533206880092621,0.19612911343574524,0.3813990652561188
52,0.9198946952819824,0.35841456055641174,0.22676177322864532,0.8305786848068237,0.17254416644573212,0.3924930691719055,0.010386301204562187,0.5994542837142944,0.5481978058815002,0.6828769445419312
53,0.5220252275466919,0.7323994040489197,0.2639007270336151,0.17309115827083588,0.470622718334198,0.698409914970398,0.32677245140075684,0.11094322800636292,0.35115617513656616,0.9455020427703857
54,0.25169703364372253,0.08882304280996323,0.9785745143890381,0.5646485686302185,0.8450090289115906,0.07499387115240097,0.6951112747192383,0.8725611567497253,0.9043948650360107,0.2402069866657257
55,0.3373525142669678,0.7521120309829712,0.46013712882995605,0.7542705535888672,0.9608054161071777,0.0618598572909832,0.7801826596260071,0.03978576883673668,0.15693579614162445,0.873978316783905
56,0.5764308571815491,0.4269099235534668,0.7999062538146973,0.49152547121047974,0.3354398012161255,0.6803930997848511,0.14818720519542694,0.7857900857925415,0.5871546864509583,0.06566356867551804
57,0.989467442035675,0.5545424818992615,0.7080894112586975,0.520444929599762,0.0060731032863259315,0.47117123007774353,0.4565495550632477,0.297769159078598,0.26556649804115295,0.297153115272522
58,0.22073325514793396,0.1258222460746765,0.04798096418380737,0.22644981741905212,0.6314425468444824,0.8492220044136047,0.5887142419815063,0.5595162510871887,0.9907091856002808,0.5131893754005432
59,0.10863137990236282,0.6343342661857605,0.9047124981880188,0.9222970604896545,0.24454322457313538,0.9106621742248535,0.9970422387123108,0.8758199214935303,0.04182392358779907,0.44513219594955444
60,0.8672333359718323,0.06103747710585594,0.36947816610336304,0.31580865383148193,0.6199089884757996,0.2845626771450043,0.11492520570755005,0.13750216364860535,0.7064177989959717,0.7442392110824585
61,0.6908915638923645,0.9340771436691284,0.15267838537693024,0.6570992469787598,0.7925297617912292,0.6187978386878967,0.29840540885925293,0.6489298939704895,0.3804342448711395,0.8842027187347412
62,0.45730599761009216,0.2611725330352783,0.6175659894943237,0.08186086267232895,0.41716018319129944,0.24831728637218475,0.6804485321044922,0.39512112736701965,0.8712019324302673,0.1764109581708908
63,0.4640069007873535,0.7847958207130432,0.1329178810119629,0.49628785252571106,0.7289621233940125,0.06476043164730072,0.04190926253795624,0.19256994128227234,0.3545271158218384,0.9333442449569702
64,0.6993009448051453,0.3952024281024933,0.6056482791900635,0.7648890614509583,0.10433169454336166,0.693055272102356,0.9098971486091614,0.9464521408081055,0.8930891156196594,0.13131706416606903
65,0.8665794730186462,0.521796464920044,0.8848908543586731,0.23096805810928345,0.3081681430339813,0.4057084619998932,0.7260886430740356,0.46621301770210266,0.1916896402835846,0.48926666378974915
66,0.09406103193759918,0.15759143233299255,0.35749953985214233,0.530819296836853,0.9328023791313171,0.7739974856376648,0.358236700296402,0.7045794129371643,0.5603278875350952,0.6960875988006592
67,0.2318553775548935,0.664088249206543,0.6888170838356018,0.3203268349170685,0.44507551193237305,0.9624485969543457,0.19626933336257935,0.8567904233932495,0.4701271653175354,0.25254079699516296
68,0.9944855570793152,0.030306678265333176,0.036551643162965775,0.9326714277267456,0.8197060823440552,0.34221211075782776,0.8141346573829651,0.09497751295566559,0.7743141651153564,0.5618416666984558
69,0.5636577010154724,0.9042609333992004,0.4408036470413208,0.0866231918334961,0.5216237306594849,0.504572331905365,0.5054450035095215,0.6143093705177307,0.07633374631404877,0.8243666291236877
70,0.3341003954410553,0.2919650375843048,0.7884160280227661,0.6677177548408508,0.1469893604516983,0.12822861969470978,0.3874704837799072,0.3682487905025482,0.6793469786643982,0.11126575618982315
71,0.2644663453102112,0.6114698648452759,0.27584782242774963,0.9822485446929932,0.0313226655125618,0.23521943390369415,0.08388522267341614,0.5431329011917114,0.383838027715683,0.9950078725814819
72,0.5252735614776611,0.19254805147647858,0.9983037710189819,0.2801494002342224,0.6569363474845886,0.6164459586143494,0.9655163884162903,0.2814358174800873,0.8598634004592896,0.19449704885482788
73,0.9087687730789185,0.8201501965522766,0.5237296223640442,0.7474462389945984,0.9862915873527527,0.29492127895355225,0.6489850282669067,0.8012580275535583,0.03741347789764404,0.42614585161209106
74,0.17738845944404602,0.48521047830581665,0.24655190110206604,0.01409710943698883,0.3606817126274109,0.9161343574523926,0.2674326002597809,0.055081527680158615,0.7185189127922058,0.6343648433685303
75,0.05529648810625076,0.9936614632606506,0.8312569260597229,0.8377825617790222,0.7633358240127563,0.8544990420341492,0.17965157330036163,0.3791520893573761,0.2533452808856964,0.3161919116973877
76,0.7965648174285889,0.3267062306404114,0.42871686816215515,0.4169248342514038,0.38772204518318176,0.48132723569869995,0.811160147190094,0.6331624984741211,0.994995653629303,0.6231028437614441
77,0.6453691720962524,0.6996544599533081,0.07915613800287247,0.571608304977417,0.21509745717048645,0.6778689622879028,0.6197476387023926,0.1524336040019989,0.16815036535263062,0.7631645798683167
78,0.37882497906684875,0.1205911785364151,0.6769819259643555,0.1820005476474762,0.5907074213027954,0.048597551882267,0.48807263374328613,0.8906716704368591,0.5836308002471924,0.047555554658174515
79,0.4302533268928528,0.7199254631996155,0.9471993446350098,0.10029980540275574,0.8944159150123596,0.4523148834705353,0.8867079019546509,0.6849271059036255,0.5285921096801758,0.5058556199073792
80,0.6715288162231445,0.08420687168836594,0.29477763175964355,0.646213710308075,0.2688031792640686,0.8210883736610413,0.00260721892118454,0.4231194257736206,0.22343416512012482,0.30489492416381836
81,0.7703260183334351,0.9577805995941162,0.19905824959278107,0.36525338888168335,0.06447083503007889,0.017613038420677185,0.31892651319503784,0.9111728072166443,0.9238446354866028,0.07350075244903564
82,0.0037889834493398666,0.3474503755569458,0.546758234500885,0.8799172639846802,0.6900797486305237,0.646399974822998,0.7028922438621521,0.16510695219039917,0.3237629234790802,0.8657633662223816
83,0.13950997591018677,0.8540778160095215,0.37565797567367554,0.20558878779411316,0.18587173521518707,0.5829742550849915,0.8534457683563232,0.2707173824310303,0.647610068321228,0.18443138897418976
84,0.9003090858459473,0.4664195775985718,0.8482397198677063,0.5327459573745728,0.5614845752716064,0.20614607632160187,0.2194667011499405,0.5245866775512695,0.10807717591524124,0.8760489225387573
85,0.533812403678894,0.593151867389679,0.6275299787521362,0.43965864181518555,0.8590710163116455,0.8846043348312378,0.41066065430641174,0.013065526261925697,0.8050707578659058,0.736722469329834
86,0.30242398381233215,0.2269793003797531,0.10023391991853714,0.7980658411979675,0.48346200585365295,0.2638757526874542,0.5447480082511902,0.7514447569847107,0.4393640458583832,0.4528130888938904
87,0.3568136692047119,0.9225484132766724,0.5893665552139282,0.6165335178375244,0.33743199706077576,0.37270522117614746,0.9892021417617798,0.0823042243719101,0.7492782473564148,0.5670271515846252
88,0.6194519400596619,0.25756433606147766,0.1872192770242691,0.1292472630739212,0.9620633721351624,0.9944103956222534,0.12270818650722504,0.8362894058227539,0.006645658053457737,0.3685746490955353
89,0.9386159777641296,0.6301301121711731,0.3376223146915436,0.8514578938484192,0.633188784122467,0.156757190823555,0.30624741315841675,0.3242815136909485,0.8281311988830566,0.00988020095974207
90,0.20906677842140198,0.04912813752889633,0.9351087212562561,0.3954215943813324,0.008553585037589073,0.5384681820869446,0.6726636290550232,0.5625448822975159,0.4155786633491516,0.8045327067375183
91,0.08904814720153809,0.5577078461647034,0.01831146329641342,0.690817654132843,0.6134765148162842,0.7250781059265137,0.7723462581634521,0.9962652921676636,0.6143909692764282,0.24758276343345642
92,0.8243350386619568,0.1368168145418167,0.7411678433418274,0.04727279394865036,0.23884499073028564,0.09531459957361221,0.15597394108772278,0.23458588123321533,0.137383371591568,0.9378021955490112
93,0.7416207194328308,0.7645553350448608,0.7665841579437256,0.9568698406219482,0.4119502305984497,0.8079543709754944,0.46438780426979065,0.7231255173683167,0.9632626175880432,0.6750283241271973
94,0.4690951406955719,0.43155625462532043,0.4890746772289276,0.28207501769065857,0.7865855693817139,0.4342980980873108,0.5809256434440613,0.4769313931465149,0.2850850820541382,0.3896026313304901
95,0.4895651936531067,0.5107915997505188,0.5514950752258301,0.8267977237701416,0.19881151616573334,0.5298840999603271,0.362282395362854,0.8177517652511597,0.9776606559753418,0.8957889080047607
96,0.7210750579833984,0.18360336124897003,0.2036731094121933,0.4352183938026428,0.573447585105896,0.1498764455318451,0.7457751035690308,0.07175840437412262,0.2661859691143036,0.16455383598804474
97,0.836992621421814,0.8115106821060181,0.3032242953777313,0.5918734669685364,0.7758191823959351,0.9411447644233704,0.9370867609977722,0.5910311341285706,0.5687130093574524,0.4648032784461975
98,0.07631495594978333,0.38471531867980957,0.9557681679725647,0.1690441220998764,0.4011869430541992,0.31675606966018677,0.053489625453948975,0.3292730748653412,0.1873183399438858,0.724838376045227
99,0.19054967164993286,0.8756550550460815,0.12302389740943909,0.9947097897529602,0.9747384190559387,0.38014745712280273,0.39152026176452637,0.2314903438091278,0.8471679091453552,0.29338538646698
