,beta1,beta2,lr,num_epochs,weight_decay,arm_name,metric_name,mean,sem,trial_index
21,0.5389083366394043,0.8283671970963478,0.023887308147351197,12.0,0.06055464148521423,0_1,online,0.9631666666666666,0.0,0
22,0.237794055595994,0.30009777277708055,0.0017767343305462697,7.0,0.1782073438167572,0_2,online,0.9663333333333334,0.0,0
23,0.6791611409783364,0.7365133159160614,0.0011973329752960151,14.0,0.14620360136032104,0_3,online,0.9751666666666666,0.0,0
24,0.09751124055683613,0.14092118252813815,0.09049335706564915,5.0,0.25253469944000245,0_4,online,0.13483333333333333,0.0,0
25,0.5500444950805359,0.6674632385102512,0.002820092605360945,11.0,0.20493682811598965,3_0,online,0.9796666666666667,0.0,3
26,0.3488597516754731,0.46818998240431764,0.003043140739528407,8.0,0.2392331651785317,3_1,online,0.9776666666666667,0.0,3
27,0.6307971067515216,0.8013046689771,0.005064323671061665,13.0,0.08852431789141887,3_2,online,0.9841666666666666,0.0,3
28,0.7126425728062388,0.7183041655316268,0.0003884264093023191,15.0,0.1546901826650187,3_3,online,0.9665,0.0,3
29,0.6988201073845931,0.6636837402793144,0.005238316627939532,7.0,0.3,3_4,online,0.975,0.0,3
30,0.4002706397739187,0.7141612013767813,0.014885972349260776,7.0,0.2151494970257053,5_0,online,0.9761666666666666,0.0,5
31,0.6299099755568133,0.3148537851077968,0.0038305410309437647,11.0,0.059305084252276416,5_1,online,0.9785,0.0,5
32,0.5492515592510337,0.3658546562116094,0.03406521566945698,10.0,0.009706186206959873,5_2,online,0.9383333333333334,0.0,5
33,0.3389021621591693,0.45165719262724574,0.009005266122025402,7.0,0.3,5_3,online,0.9808333333333333,0.0,5
34,0.3492877658147196,0.713369666362893,0.05147118474871014,8.0,0.21940882762316766,5_4,online,0.9438333333333333,0.0,5
35,0.36177422021450173,0.33190188093795764,0.0028961830822087403,7.0,0.121254937477669,7_0,online,0.9743333333333334,0.0,7
36,0.539155312272796,0.8179339614302695,0.007884454054489303,8.0,0.24022978508907433,7_1,online,0.9808333333333333,0.0,7
37,0.6182552386907019,0.5783129321673908,0.010413071773312774,8.0,0.09053435272258377,7_2,online,0.9776666666666667,0.0,7
38,0.44181173353865366,0.6836006640574293,0.0010525840521583031,10.0,0.06103268598624938,7_3,online,0.9708333333333333,0.0,7
39,0.6453555679167513,0.6997547204218617,0.1,15.0,0.2709435804090256,7_4,online,0.7815,0.0,7
40,0.40380885779857634,0.8622124192714691,0.0012196883473132333,2.0,0.07497029453516006,0_0,online,0.9368333333333333,0.0,0
41,0.526376011133194,0.5127145925760269,0.00029937968106681813,6.0,0.21508415937423705,0_1,online,0.9185,0.0,0
42,0.1451150439083576,0.48956124803423884,0.03059209179693657,14.0,0.13034507632255554,0_2,online,0.9663333333333334,0.0,0
43,0.7229382376670838,0.9687360547184944,0.04654863390713808,6.0,0.2276812970638275,0_3,online,0.11,0.0,0
44,0.1036133343949914,0.02402802396565676,0.00023122827591122192,12.0,0.031614115834236144,0_4,online,0.9468333333333333,0.0,0
45,0.28848552862022714,0.2631705186289026,0.039030187346512445,13.0,0.11303097867887406,3_0,online,0.9608333333333333,0.0,3
46,0.3197953417773907,0.4927660113624021,0.013977192452889635,13.0,0.06374665480217365,3_1,online,0.9725,0.0,3
47,0.1548226278381156,0.25953133432340264,0.0027520218239582605,14.0,0.08415510413389637,3_2,online,0.9778333333333333,0.0,3
48,0.27152366014841756,0.13592117839342924,0.09677206654166823,15.0,0.15950353876392598,3_3,online,0.097,0.0,3
49,0.3534430046678632,0.325357376006356,0.04513237955384236,10.0,0.14182864578559287,3_4,online,0.9376666666666666,0.0,3
50,0.2817436685928038,0.41340041788530874,0.014965605716394811,9.0,0.10496827175259349,5_0,online,0.9725,0.0,5
51,0.44643998961386006,0.6257436791113498,0.008942870286133262,8.0,0.137643034486882,5_1,online,0.976,0.0,5
52,0.3511317202319566,0.2030906592137166,0.015964203730914502,7.0,0.07208923754752489,5_2,online,0.9696666666666667,0.0,5
53,0.14674361899766317,0.4358661792566993,0.0999999999999999,9.0,0.07997324912848403,5_3,online,0.11083333333333334,0.0,5
54,0.2992978703906011,0.47781257112510706,0.0005152558709533121,11.0,0.11917388452549953,5_4,online,0.9586666666666667,0.0,5
55,0.3560970371474266,0.2717482067226774,0.007322854792861863,7.0,0.06422921675267962,7_0,online,0.9758333333333333,0.0,7
56,0.35708101531620656,0.41223397158072994,0.003965469543838847,14.0,0.18781427543133059,7_1,online,0.9826666666666667,0.0,7
57,0.25470005086380865,0.5365707758728568,0.004525758781659015,11.0,0.2278934421587289,7_2,online,0.98,0.0,7
58,0.3722610865653862,0.36325008349293475,0.0026170602739193248,10.0,0.0,7_3,online,0.9778333333333333,0.0,7
59,0.1458680646711577,0.2673488995478131,0.00655868412407768,3.0,0.1510825088445832,7_4,online,0.9716666666666667,0.0,7
